maker	LG	cM	pval	p.adj	p.adg_lg
18745	11	77.03068067	0.74302	0.989835673	0.911322764
34812	11	77.03068077	0.16364	0.987572231	0.855642051
21226	11	77.03068087	0.5475	0.987572231	0.901162017
13411	11	77.03068097	0.5601	0.987572231	0.901162017
54695	11	77.03068107	0.29704	0.987572231	0.898176054
33162	11	77.29084279	0.47452	0.987572231	0.901162017
21859	11	77.29084289	0.53018	0.987572231	0.901162017
48597	11	77.5286847	0.35788	0.987572231	0.898176054
1820	11	77.5286848	0.48198	0.987572231	0.901162017
17036	11	77.5286849	0.3683	0.987572231	0.898176054
31184	11	77.52998494	0.6516	0.987572231	0.901162017
5778	11	77.76639885	0.68246	0.989835673	0.901162017
8068	11	77.76639895	0.4927	0.987572231	0.901162017
5024	11	77.76639905	0.4117	0.987572231	0.898176054
11505	11	77.76639935	0.82744	0.989835673	0.931827306
3697	11	77.76639955	0.81878	0.989835673	0.931827306
35017	11	77.76639975	0.43042	0.987572231	0.898176054
44177	11	78.02688269	0.5572	0.987572231	0.901162017
38133	11	78.02688279	0.5536	0.987572231	0.901162017
31940	11	78.02688309	0.42048	0.987572231	0.898176054
17588	11	78.02688319	0.82986	0.989835673	0.931827306
55013	11	78.28736825	0.32152	0.987572231	0.898176054
15462	11	78.28736835	0.3018	0.987572231	0.898176054
40031	11	78.28736845	0.64024	0.987572231	0.901162017
43470	11	78.28736855	0.4184	0.987572231	0.898176054
25442	11	78.28736865	0.7162	0.989835673	0.901162017
8497	11	78.28736875	0.17706	0.987572231	0.855642051
42544	11	78.28736895	0.7086	0.989835673	0.901162017
21767	11	78.28736925	0.56088	0.987572231	0.901162017
50054	11	78.28736935	0.87068	0.989835673	0.939847774
54078	11	78.60224019	0.70332	0.989835673	0.901162017
14641	11	80.85997983	0.15218	0.987572231	0.855642051
42473	11	81.94869621	0.58476	0.987572231	0.901162017
34986	11	81.94869631	0.98346	0.995109897	0.990105
48569	11	85.90471834	0.64858	0.987572231	0.901162017
9283	11	87.54611915	0.6845	0.989835673	0.901162017
51973	11	91.16818507	0.5952	0.987572231	0.901162017
35236	11	92.88435959	0.66618	0.987572231	0.901162017
3692	11	117.1673448	0.9583	0.993325742	0.974653242
50735	11	119.1265511	0.8898	0.989835673	0.939847774
715	11	120.7356798	0.86526	0.989835673	0.939847774
19199	11	125.6821213	0.90014	0.989835673	0.944513099
25952	11	130.1994599	0.99378	0.99737121	0.99378
49878	11	130.19946	0.87674	0.989835673	0.939847774
4023	11	132.5938603	0.93278	0.990136209	0.958511862
27952	11	138.0165987	0.43958	0.987572231	0.898176054
50652	11	138.0165988	0.79498	0.989835673	0.931827306
43980	11	139.8265801	0.6661	0.987572231	0.901162017
26650	11	160.9441241	0.84552	0.989835673	0.931827306
51359	12	0	0.16054	0.987572231	0.832047619
12482	12	1.924077161	0.13292	0.987572231	0.832047619
54971	12	2.382078207	0.173	0.987572231	0.832047619
51675	12	25.3543568	0.97152	0.993799921	0.9724
54302	12	26.34260104	0.90518	0.989835673	0.9724
13188	12	26.70006435	0.2414	0.987572231	0.9724
45768	12	27.41146589	0.75506	0.989835673	0.9724
45294	12	27.75315725	0.38722	0.987572231	0.9724
7905	12	28.13465796	0.82996	0.989835673	0.9724
25087	12	28.58334165	0.80568	0.989835673	0.9724
42526	12	29.49482793	0.72152	0.989835673	0.9724
5729	12	30.71077904	0.90356	0.989835673	0.9724
53977	12	30.71077914	0.9208	0.989835673	0.9724
45702	12	30.71077924	0.9724	0.99393556	0.9724
5551	12	31.5212396	0.9346	0.990136209	0.9724
20079	12	32.04920305	0.91598	0.989835673	0.9724
55797	12	32.55970293	0.80792	0.989835673	0.9724
51298	12	34.28416924	0.52184	0.987572231	0.9724
24095	12	36.00419565	0.14468	0.987572231	0.832047619
25435	12	36.91038423	0.29662	0.987572231	0.9724
50843	12	36.91038433	0.14402	0.987572231	0.832047619
23302	12	39.34344194	0.6326	0.987572231	0.9724
53	12	39.34344204	0.4026	0.987572231	0.9724
38102	12	39.96065045	0.73602	0.989835673	0.9724
2608	12	41.24454598	0.02284	0.987572231	0.832047619
16771	12	41.92666721	0.71518	0.989835673	0.9724
36945	12	41.92666731	0.64804	0.987572231	0.9724
46624	12	42.99699432	0.50356	0.987572231	0.9724
1686	12	43.42799616	0.66368	0.987572231	0.9724
36324	12	43.68383787	0.9234	0.989835673	0.9724
32450	12	44.48848937	0.11576	0.987572231	0.832047619
39543	12	44.48848947	0.59674	0.987572231	0.9724
15322	12	44.48848957	0.25656	0.987572231	0.9724
10622	12	44.77649029	0.45968	0.987572231	0.9724
24263	12	46.762509	0.46514	0.987572231	0.9724
5907	12	47.13702297	0.06884	0.987572231	0.832047619
36987	12	47.73229587	0.9602	0.993325742	0.9724
36301	12	47.98456039	0.82746	0.989835673	0.9724
46311	12	49.05868322	0.60986	0.987572231	0.9724
33817	12	49.57956947	0.85582	0.989835673	0.9724
29972	12	49.90152893	0.12974	0.987572231	0.832047619
24487	12	50.92142773	0.74982	0.989835673	0.9724
29660	12	51.18197803	0.88052	0.989835673	0.9724
54022	12	51.18197813	0.68698	0.989835673	0.9724
41249	12	51.18197823	0.59642	0.987572231	0.9724
4981	12	53.00207817	0.5756	0.987572231	0.9724
21654	12	53.00207827	0.56144	0.987572231	0.9724
22839	12	53.00207837	0.84836	0.989835673	0.9724
18256	12	53.39496017	0.63836	0.987572231	0.9724
8227	12	53.39496027	0.84618	0.989835673	0.9724
25691	12	54.24727613	0.80446	0.989835673	0.9724
22598	12	54.603492	0.39948	0.987572231	0.9724
39113	12	55.67958599	0.4028	0.987572231	0.9724
45030	12	55.67958609	0.1523	0.987572231	0.832047619
47481	12	57.23495421	0.1053	0.987572231	0.832047619
19200	12	57.23495431	0.33698	0.987572231	0.9724
36373	12	57.23495441	0.85824	0.989835673	0.9724
29875	12	58.63456117	0.32358	0.987572231	0.9724
20068	12	58.63456127	0.3101	0.987572231	0.9724
46159	12	59.90764371	0.0378	0.987572231	0.832047619
50653	12	61.2661201	0.05256	0.987572231	0.832047619
25035	12	62.45634929	0.10896	0.987572231	0.832047619
6098	12	62.45634939	0.17098	0.987572231	0.832047619
53870	12	64.44908361	0.12346	0.987572231	0.832047619
23538	12	64.44908371	0.0429	0.987572231	0.832047619
23267	12	86.66936965	0.2078	0.987572231	0.953990909
21126	12	90.32844871	0.15506	0.987572231	0.832047619
19810	12	90.32844881	0.3768	0.987572231	0.9724
35205	12	90.52827279	0.5284	0.987572231	0.9724
7972	12	91.44016463	0.1518	0.987572231	0.832047619
50911	12	91.44016473	0.02618	0.987572231	0.832047619
5811	12	97.5160626	0.87928	0.989835673	0.9724
28308	12	97.5160627	0.91438	0.989835673	0.9724
12424	12	98.24643337	0.78476	0.989835673	0.9724
12793	12	99.05855334	0.65124	0.987572231	0.9724
2602	12	100.0341132	0.1414	0.987572231	0.832047619
2345	12	100.3021588	0.82368	0.989835673	0.9724
46761	12	102.6007696	0.94818	0.992579868	0.9724
24121	12	102.6007697	0.80582	0.989835673	0.9724
10380	12	102.6007698	0.94142	0.991070427	0.9724
20124	12	162.7148955	0.7772	0.989835673	0.9724
46354	12	162.7148956	0.88374	0.989835673	0.9724
26581	12	162.7148957	0.67804	0.989835673	0.9724
42741	12	162.7148958	0.84566	0.989835673	0.9724
31383	12	162.7148959	0.68754	0.989835673	0.9724
16608	12	162.975704	0.9489	0.992809718	0.9724
16767	12	162.9757041	0.75062	0.989835673	0.9724
31874	12	163.4988168	0.50648	0.987572231	0.9724
46947	12	163.4988169	0.36818	0.987572231	0.9724
44171	12	163.498817	0.64826	0.987572231	0.9724
23775	12	163.4988171	0.7022	0.989835673	0.9724
8552	12	164.650055	0.82304	0.989835673	0.9724
31341	12	164.9374825	0.85514	0.989835673	0.9724
6387	12	164.9374826	0.80982	0.989835673	0.9724
18298	12	164.9374827	0.69264	0.989835673	0.9724
55553	12	165.5106281	0.34592	0.987572231	0.9724
21810	12	165.5106282	0.80566	0.989835673	0.9724
33989	12	165.7961339	0.67962	0.989835673	0.9724
30012	12	166.5975307	0.90216	0.989835673	0.9724
25438	12	167.1734185	0.62128	0.987572231	0.9724
24220	12	167.1734186	0.95818	0.993325742	0.9724
20776	13	0	0.7035	0.989835673	0.982033277
14064	13	35.22641208	0.12402	0.987572231	0.982033277
29388	13	35.60562393	0.97816	0.994582178	0.991250956
37489	13	35.60562403	0.7538	0.989835673	0.982033277
37333	13	35.60562413	0.4842	0.987572231	0.982033277
10910	13	35.60562423	0.36482	0.987572231	0.982033277
47848	13	35.60562443	0.9029	0.989835673	0.989673176
16598	13	35.86541078	0.81084	0.989835673	0.982033277
48201	13	35.86541088	0.6876	0.989835673	0.982033277
2276	13	35.86541108	0.30076	0.987572231	0.982033277
37806	13	35.86541118	0.5972	0.987572231	0.982033277
9935	13	35.86541128	0.69194	0.989835673	0.982033277
55725	13	36.38919168	0.51146	0.987572231	0.982033277
31556	13	36.38919188	0.83932	0.989835673	0.982033277
55692	13	36.90773003	0.82468	0.989835673	0.982033277
7373	13	36.90773013	0.95614	0.993325742	0.991250956
21196	13	38.76481723	0.97832	0.994582178	0.991250956
52775	13	39.07346478	0.5568	0.987572231	0.982033277
51810	13	39.41193575	0.79464	0.989835673	0.982033277
3131	13	39.41193585	0.91354	0.989835673	0.989673176
55871	13	40.58104958	0.86938	0.989835673	0.989673176
2487	13	42.63729929	0.88962	0.989835673	0.989673176
2452	13	43.51592699	0.95652	0.993325742	0.991250956
6129	13	45.13681824	0.68904	0.989835673	0.982033277
53202	13	45.67542281	0.79232	0.989835673	0.982033277
7833	13	45.67542291	0.98514	0.995143165	0.991250956
13982	13	49.77335954	0.97148	0.993799921	0.991250956
28034	13	49.77335964	0.6273	0.987572231	0.982033277
35179	13	50.42226723	0.91362	0.989835673	0.989673176
24698	13	60.16789095	0.66008	0.987572231	0.982033277
21018	13	60.41266496	0.99518	0.997970061	0.99518
54370	13	60.41266506	0.97182	0.993799921	0.991250956
27087	13	60.69484362	0.28732	0.987572231	0.982033277
38019	13	63.99148824	0.20346	0.987572231	0.982033277
20655	13	68.65725001	0.5208	0.987572231	0.982033277
9420	13	69.03710013	0.24598	0.987572231	0.982033277
24747	13	71.58216356	0.07244	0.987572231	0.982033277
9192	13	71.87932664	0.04962	0.987572231	0.982033277
12690	13	71.87932674	0.13132	0.987572231	0.982033277
4684	13	72.14522226	0.2133	0.987572231	0.982033277
33620	13	72.43266481	0.3811	0.987572231	0.982033277
42334	13	73.60729011	0.2079	0.987572231	0.982033277
55705	13	73.60729021	0.59818	0.987572231	0.982033277
18313	13	74.52448327	0.33506	0.987572231	0.982033277
23360	13	76.48788826	0.06684	0.987572231	0.982033277
47960	13	76.48788836	0.30454	0.987572231	0.982033277
12464	13	76.75361524	0.40654	0.987572231	0.982033277
27742	13	76.75361534	0.13566	0.987572231	0.982033277
31533	13	78.36613608	0.0415	0.987572231	0.982033277
8678	13	78.36613618	0.16024	0.987572231	0.982033277
8277	13	79.72276258	0.41728	0.987572231	0.982033277
34445	13	80.51724749	0.11592	0.987572231	0.982033277
18603	13	80.77597835	0.52692	0.987572231	0.982033277
34629	13	81.57774712	0.18654	0.987572231	0.982033277
27752	13	82.09890742	0.16222	0.987572231	0.982033277
29397	13	82.09890752	0.4058	0.987572231	0.982033277
22214	13	82.09890762	0.1045	0.987572231	0.982033277
1975	13	82.09890772	0.23498	0.987572231	0.982033277
38313	13	82.09890782	0.35888	0.987572231	0.982033277
52510	13	82.09890792	0.20446	0.987572231	0.982033277
28122	13	82.36179026	0.08394	0.987572231	0.982033277
40287	13	82.36179036	0.21222	0.987572231	0.982033277
28903	13	82.88910903	0.04614	0.987572231	0.982033277
45504	13	83.41797753	0.09728	0.987572231	0.982033277
5748	13	83.41797763	0.2734	0.987572231	0.982033277
16785	13	83.41797773	0.35948	0.987572231	0.982033277
25685	13	83.95367042	0.12298	0.987572231	0.982033277
50931	13	84.48951301	0.10804	0.987572231	0.982033277
4362	13	84.48951321	0.92248	0.989835673	0.989673176
19503	13	84.48951331	0.25426	0.987572231	0.982033277
50075	13	85.01266946	0.09942	0.987572231	0.982033277
39958	13	85.80701332	0.4883	0.987572231	0.982033277
52805	13	85.80701342	0.3406	0.987572231	0.982033277
13481	13	86.06474649	0.4778	0.987572231	0.982033277
35201	13	86.06474659	0.14398	0.987572231	0.982033277
3731	13	86.86215015	0.14234	0.987572231	0.982033277
35158	13	86.86215025	0.3389	0.987572231	0.982033277
24369	13	86.86215035	0.67664	0.989835673	0.982033277
29346	13	86.86215045	0.98218	0.995046228	0.991250956
10981	13	88.4556517	0.58974	0.987572231	0.982033277
27042	13	88.4556518	0.23182	0.987572231	0.982033277
574	13	88.4556519	0.21312	0.987572231	0.982033277
51550	13	88.455652	0.21718	0.987572231	0.982033277
21355	13	88.4556522	0.74454	0.989835673	0.982033277
16667	13	88.4556525	0.26516	0.987572231	0.982033277
16149	13	88.4556527	0.17844	0.987572231	0.982033277
47225	13	88.4556528	0.74236	0.989835673	0.982033277
11031	13	88.4556529	0.51352	0.987572231	0.982033277
29290	13	88.455653	0.35896	0.987572231	0.982033277
41642	13	88.4556531	0.2725	0.987572231	0.982033277
9316	13	88.4556532	0.96388	0.993325742	0.991250956
13237	13	88.4556534	0.64192	0.987572231	0.982033277
49854	13	88.4556535	0.62182	0.987572231	0.982033277
49983	13	88.4556536	0.7121	0.989835673	0.982033277
3219	13	88.4556537	0.5475	0.987572231	0.982033277
46630	13	88.4556538	0.53362	0.987572231	0.982033277
19585	13	88.4556539	0.70092	0.989835673	0.982033277
10135	13	88.455654	0.0783	0.987572231	0.982033277
29849	13	88.4556541	0.7243	0.989835673	0.982033277
9354	13	88.4556542	0.74598	0.989835673	0.982033277
37068	13	88.69527303	0.8136	0.989835673	0.982033277
47970	13	88.93430348	0.4008	0.987572231	0.982033277
21828	13	89.17620701	0.89998	0.989835673	0.989673176
7387	13	89.17620711	0.32438	0.987572231	0.982033277
32009	13	89.17620721	0.71812	0.989835673	0.982033277
648	13	89.41212528	0.11242	0.987572231	0.982033277
24988	13	89.41213585	0.51858	0.987572231	0.982033277
8363	13	89.41213595	0.5974	0.987572231	0.982033277
18908	13	89.41213605	0.67906	0.989835673	0.982033277
39424	13	89.41213615	0.26982	0.987572231	0.982033277
28425	13	89.93478586	0.5462	0.987572231	0.982033277
42420	13	90.19868287	0.06578	0.987572231	0.982033277
15527	13	90.19868297	0.04566	0.987572231	0.982033277
32988	13	90.19868317	0.27402	0.987572231	0.982033277
10021	13	90.45889502	0.41074	0.987572231	0.982033277
32919	13	90.98557081	0.57276	0.987572231	0.982033277
32824	13	90.98557091	0.15238	0.987572231	0.982033277
26344	13	90.98557111	0.2017	0.987572231	0.982033277
1233	13	90.98557121	0.86132	0.989835673	0.989673176
54144	13	92.30674807	0.40716	0.987572231	0.982033277
5489	13	92.30674817	0.5415	0.987572231	0.982033277
20336	13	92.30674847	0.71616	0.989835673	0.982033277
8781	13	92.56944304	0.73076	0.989835673	0.982033277
38058	13	92.83130964	0.64838	0.987572231	0.982033277
50016	13	93.09201915	0.64072	0.987572231	0.982033277
3398	13	93.09201935	0.81996	0.989835673	0.982033277
827	13	93.09201945	0.36276	0.987572231	0.982033277
6608	13	93.09201975	0.75064	0.989835673	0.982033277
8144	13	93.09201985	0.92228	0.989835673	0.989673176
2534	13	93.37645128	0.67536	0.989835673	0.982033277
7237	13	94.34970202	0.28334	0.987572231	0.982033277
6143	13	94.34970212	0.28306	0.987572231	0.982033277
51036	13	96.56423102	0.28914	0.987572231	0.982033277
12947	13	97.19783361	0.07572	0.987572231	0.982033277
49666	13	97.68513884	0.37086	0.987572231	0.982033277
38384	13	97.68513894	0.28882	0.987572231	0.982033277
41580	13	97.94606011	0.82598	0.989835673	0.982033277
31403	13	98.29797171	0.08598	0.987572231	0.982033277
23620	13	99.00538451	0.35654	0.987572231	0.982033277
21368	13	99.00538461	0.4845	0.987572231	0.982033277
49676	13	99.40131592	0.2904	0.987572231	0.982033277
20994	13	99.79616595	0.35368	0.987572231	0.982033277
34364	13	99.79616605	0.4467	0.987572231	0.982033277
36188	13	99.79616615	0.82152	0.989835673	0.982033277
33512	13	100.8501494	0.64664	0.987572231	0.982033277
7543	13	100.8501495	0.2842	0.987572231	0.982033277
45901	13	102.7361883	0.5307	0.987572231	0.982033277
9962	13	102.7361884	0.61236	0.987572231	0.982033277
29490	13	102.7361886	0.53372	0.987572231	0.982033277
8839	13	105.7934897	0.29522	0.987572231	0.982033277
9987	13	105.7934898	0.11354	0.987572231	0.982033277
19049	13	106.0907276	0.54018	0.987572231	0.982033277
4315	13	107.6521067	0.24984	0.987572231	0.982033277
4609	13	107.9779652	0.2281	0.987572231	0.982033277
34626	13	107.9779653	0.6092	0.987572231	0.982033277
18538	13	107.9779654	0.36706	0.987572231	0.982033277
52947	13	108.7711204	0.44682	0.987572231	0.982033277
51855	13	108.7711205	0.2282	0.987572231	0.982033277
21120	13	108.7711206	0.42292	0.987572231	0.982033277
18460	13	109.300634	0.54966	0.987572231	0.982033277
18182	13	110.9315487	0.4971	0.987572231	0.982033277
43947	13	111.2015171	0.06818	0.987572231	0.982033277
52001	13	111.7756575	0.21762	0.987572231	0.982033277
21311	13	114.2169965	0.839	0.989835673	0.982033277
2830	13	114.4995462	0.64092	0.987572231	0.982033277
26452	13	114.8242652	0.35334	0.987572231	0.982033277
3620	13	118.82309	0.73292	0.989835673	0.982033277
48357	13	123.5155037	0.489	0.987572231	0.982033277
51323	13	123.5155038	0.91024	0.989835673	0.989673176
15691	13	124.6157309	0.9126	0.989835673	0.989673176
43511	13	124.615731	0.67518	0.989835673	0.982033277
694	13	125.1619859	0.64524	0.987572231	0.982033277
3662	13	125.161986	0.97026	0.993799921	0.991250956
27030	13	126.6816666	0.28048	0.987572231	0.982033277
52832	13	127.042602	0.30858	0.987572231	0.982033277
29910	13	127.0426021	0.69762	0.989835673	0.982033277
54758	13	127.8274365	0.38834	0.987572231	0.982033277
47990	13	129.8096515	0.5713	0.987572231	0.982033277
40336	13	129.8096516	0.46574	0.987572231	0.982033277
36679	13	129.8096517	0.53216	0.987572231	0.982033277
49139	13	131.4827598	0.2012	0.987572231	0.982033277
13686	13	132.0285039	0.59412	0.987572231	0.982033277
3994	13	133.6629949	0.61658	0.987572231	0.982033277
34785	13	134.1505061	0.6036	0.987572231	0.982033277
20008	13	134.4647608	0.29838	0.987572231	0.982033277
7306	13	135.7912759	0.8782	0.989835673	0.989673176
19197	13	137.5657414	0.69384	0.989835673	0.982033277
29326	13	137.5657416	0.35932	0.987572231	0.982033277
40174	13	137.8342634	0.50388	0.987572231	0.982033277
55464	13	138.1686644	0.622	0.987572231	0.982033277
11003	13	139.3895744	0.57718	0.987572231	0.982033277
50140	13	139.6952335	0.1482	0.987572231	0.982033277
49104	13	140.0036045	0.15322	0.987572231	0.982033277
54419	13	140.2656114	0.93924	0.9908767	0.991250956
17576	13	140.2656115	0.75708	0.989835673	0.982033277
38684	13	140.2656116	0.50292	0.987572231	0.982033277
44391	13	140.5262806	0.34736	0.987572231	0.982033277
55689	13	140.787659	0.656	0.987572231	0.982033277
13465	13	140.7876591	0.39708	0.987572231	0.982033277
32287	13	140.7876592	0.72748	0.989835673	0.982033277
3551	13	140.7876593	0.64008	0.987572231	0.982033277
47185	13	141.0483197	0.42146	0.987572231	0.982033277
15344	13	141.3091734	0.48246	0.987572231	0.982033277
5971	13	141.3091736	0.82466	0.989835673	0.982033277
2988	13	141.3091737	0.79208	0.989835673	0.982033277
8563	13	141.3091738	0.76592	0.989835673	0.982033277
16508	13	141.5690254	0.90386	0.989835673	0.989673176
40781	13	141.5690255	0.8334	0.989835673	0.982033277
11878	13	141.5690256	0.845	0.989835673	0.982033277
20621	13	141.5690257	0.59704	0.987572231	0.982033277
6485	13	141.5690258	0.46956	0.987572231	0.982033277
38097	13	141.5690259	0.68148	0.989835673	0.982033277
53855	13	141.569026	0.61004	0.987572231	0.982033277
37048	13	141.5690261	0.88058	0.989835673	0.989673176
20824	13	141.5690262	0.79364	0.989835673	0.982033277
1186	13	141.5690263	0.2004	0.987572231	0.982033277
53786	13	141.8276855	0.92442	0.989987989	0.989673176
51274	13	142.885865	0.72806	0.989835673	0.982033277
